TIME,GEO,VALUE
2017-01,Türkiye,114.87
2017-02,Türkiye,115.8
2017-03,Türkiye,116.98
2017-04,Türkiye,118.51
2017-05,Türkiye,119.04
2017-06,Türkiye,118.72
2017-07,Türkiye,118.89
2017-08,Türkiye,119.51
2017-09,Türkiye,120.29
2017-10,Türkiye,122.79
2017-11,Türkiye,124.62
2017-12,Türkiye,125.48
2018-01,Türkiye,126.76
2018-02,Türkiye,127.69
2018-03,Türkiye,128.96
2018-04,Türkiye,131.37
2018-05,Türkiye,133.5
2018-06,Türkiye,136.99
2018-07,Türkiye,137.74
2018-08,Türkiye,140.91
2018-09,Türkiye,149.79
2018-10,Türkiye,153.79
2018-11,Türkiye,151.57
2018-12,Türkiye,150.96
2019-01,Türkiye,152.57
2019-02,Türkiye,152.81
2019-03,Türkiye,154.39
2019-04,Türkiye,157
2019-05,Türkiye,158.49
2019-06,Türkiye,158.53
2019-07,Türkiye,160.68
2019-08,Türkiye,162.07
2019-09,Türkiye,163.67
2019-10,Türkiye,166.95
2019-11,Türkiye,167.59
2019-12,Türkiye,168.83
2020-01,Türkiye,171.11
2020-02,Türkiye,171.71
2020-03,Türkiye,172.7
2020-04,Türkiye,174.17
2020-05,Türkiye,176.54
2020-06,Türkiye,178.54
2020-07,Türkiye,179.59
2020-08,Türkiye,181.13
2020-09,Türkiye,182.9
2020-10,Türkiye,186.8
2020-11,Türkiye,191.09
2020-12,Türkiye,193.48
2021-01,Türkiye,196.72
2021-02,Türkiye,198.5
2021-03,Türkiye,200.65
2021-04,Türkiye,204.02
2021-05,Türkiye,205.82
2021-06,Türkiye,209.82
2021-07,Türkiye,213.59
2021-08,Türkiye,215.96
2021-09,Türkiye,218.71
2021-10,Türkiye,223.96
2021-11,Türkiye,231.83
2021-12,Türkiye,263.29
2022-01,Türkiye,292.52
2022-02,Türkiye,306.58
2022-03,Türkiye,323.33
2022-04,Türkiye,346.79
2022-05,Türkiye,357.06
2022-06,Türkiye,374.67
2022-07,Türkiye,383.5
2022-08,Türkiye,389.05
2022-09,Türkiye,401.1
2022-10,Türkiye,415.33
2022-11,Türkiye,427.41
2022-12,Türkiye,432.46
2023-01,Türkiye,461.35
2023-02,Türkiye,475.88
2023-03,Türkiye,486.83
2023-04,Türkiye,498.51
2023-05,Türkiye,498.7
2023-06,Türkiye,518.27
2023-07,Türkiye,567.63
2023-08,Türkiye,619.09
2023-09,Türkiye,648.45
2023-10,Türkiye,670.67
2023-11,Türkiye,692.75
2023-12,Türkiye,713.14
2024-01,Türkiye,760.88
2024-02,Türkiye,795.41
2024-03,Türkiye,820.57
2024-04,Türkiye,846.64
2024-05,Türkiye,875.21
2024-06,Türkiye,889.52
2024-07,Türkiye,918.24
2015-12,Kosovo*,100.02
2016-01,Kosovo*,100.47
2016-02,Kosovo*,100.66
2016-03,Kosovo*,100.76
2016-04,Kosovo*,99.77
2016-05,Kosovo*,99.62
2016-06,Kosovo*,99.56
2016-07,Kosovo*,99.58
2016-08,Kosovo*,99.77
2016-09,Kosovo*,99.95
2016-10,Kosovo*,100.86
2016-11,Kosovo*,100.95
2016-12,Kosovo*,101.32
2017-01,Kosovo*,102.16
2017-02,Kosovo*,102.33
2017-03,Kosovo*,102.28
2017-04,Kosovo*,101.98
2017-05,Kosovo*,101.16
2017-06,Kosovo*,101.47
2017-07,Kosovo*,101.26
2017-08,Kosovo*,101.48
2017-09,Kosovo*,101.62
2017-10,Kosovo*,101.78
2017-11,Kosovo*,101.84
2017-12,Kosovo*,101.82
2018-01,Kosovo*,101.98
2018-02,Kosovo*,102.31
2018-03,Kosovo*,102.38
2018-04,Kosovo*,102.4
2018-05,Kosovo*,102.16
2018-06,Kosovo*,102.29
2018-07,Kosovo*,102.52
2018-08,Kosovo*,102.97
2018-09,Kosovo*,103.08
2018-10,Kosovo*,103.25
2018-11,Kosovo*,103.95
2018-12,Kosovo*,104.77
2019-01,Kosovo*,105.18
2019-02,Kosovo*,105.57
2019-03,Kosovo*,105.73
2019-04,Kosovo*,105.86
2019-05,Kosovo*,105.66
2019-06,Kosovo*,105.31
2019-07,Kosovo*,105.19
2019-08,Kosovo*,105.71
2019-09,Kosovo*,105.58
2019-10,Kosovo*,105.54
2019-11,Kosovo*,105.75
2019-12,Kosovo*,106
2020-01,Kosovo*,106.81
2020-02,Kosovo*,106.6
2020-03,Kosovo*,106.51
2020-04,Kosovo*,106.17
2020-05,Kosovo*,105.86
2020-06,Kosovo*,105.43
2020-07,Kosovo*,105.08
2020-08,Kosovo*,105.19
2020-09,Kosovo*,105.12
2020-10,Kosovo*,105.32
2020-11,Kosovo*,105.43
2020-12,Kosovo*,106.09
2021-01,Kosovo*,106.59
2021-02,Kosovo*,107.38
2021-03,Kosovo*,107.82
2021-04,Kosovo*,108.18
2021-05,Kosovo*,107.94
2021-06,Kosovo*,107.92
2021-07,Kosovo*,108.76
2021-08,Kosovo*,110.12
2021-09,Kosovo*,110.23
2021-10,Kosovo*,111.32
2021-11,Kosovo*,112.7
2021-12,Kosovo*,113.21
2022-01,Kosovo*,114.19
2022-02,Kosovo*,115.46
2022-03,Kosovo*,118.62
2022-04,Kosovo*,120.35
2022-05,Kosovo*,121.41
2022-06,Kosovo*,123.11
2022-07,Kosovo*,124.2
2022-08,Kosovo*,124.47
2022-09,Kosovo*,124.25
2022-10,Kosovo*,125.42
2022-11,Kosovo*,125.77
2022-12,Kosovo*,126.87
2023-01,Kosovo*,127.94
2023-02,Kosovo*,127.58
2023-03,Kosovo*,127.04
2023-04,Kosovo*,127.03
2023-05,Kosovo*,126.62
2023-06,Kosovo*,126.58
2023-07,Kosovo*,127.12
2023-08,Kosovo*,128.42
2023-09,Kosovo*,129.52
2023-10,Kosovo*,129.5
2023-11,Kosovo*,129.38
2023-12,Kosovo*,129.79
